"sex","age","Computer","TV","Cellphone","Software","Frequency3","Monetary3","Monetary60"
1,16,0,3,0,5,8,1590412.90297323,7325007.99227593
0,37,5,3,1,4,13,2256650.17256014,7196011.65429016
1,22,1,0,2,5,8,1912479.49941222,4377500.26282337
1,27,5,0,1,4,10,1638608.61679879,5187467.94287654
0,35,3,1,2,2,8,1807849.90014512,6211401.38914341
1,22,3,1,0,3,7,1187486.49789917,4009903.99567712
0,35,4,1,1,5,11,1971314.54180182,6860557.19165584
0,30,3,1,2,0,6,1221657.6424314,3246850.91143584
0,22,4,2,0,0,6,1474614.34726469,2418557.53314204
1,35,2,1,1,5,9,1779114.1094275,7648769.67816481
0,11,4,0,2,2,8,2227138.66808907,6576980.32447826
0,22,3,1,1,1,6,1661972.93808595,4828044.68319794
1,30,5,0,2,4,11,1847207.79790741,5591109.96897429
1,31,4,0,0,6,10,2194028.25933863,6166868.45033671
0,14,5,1,0,6,12,1687938.20994842,6393461.72881878
0,36,2,0,2,2,6,1878483.08654549,4968053.56268749
1,32,2,2,1,0,5,1569500.61207216,4154337.70284503
0,16,5,3,0,2,10,2022762.69005974,4916451.57532402
0,40,3,2,0,0,5,1694342.27762363,5383986.05593603
0,28,0,1,0,2,3,1341547.55867723,2696885.96272612
0,11,5,2,2,2,11,1830310.30110679,8400568.12225605
1,23,6,1,2,2,11,1976317.79490863,4821253.82643779
0,27,4,0,2,2,8,2478189.67120026,6695245.04206251
0,34,5,3,0,0,8,1472659.6159319,3503429.73026562
1,37,5,3,0,0,8,1803369.2520515,6743785.0105165
0,17,2,3,1,6,12,2278631.48053531,7868365.68881167
0,33,6,1,2,3,12,2263155.23024326,5480999.36222508
0,40,5,1,0,3,9,2309935.15284303,5446430.11443327
1,25,0,1,1,7,9,1574733.80559174,5600612.34258809
0,25,5,3,2,2,12,2137461.09285529,6954588.46340873
0,18,3,2,2,3,10,1936005.55770188,4194395.14788963
1,15,2,1,0,0,3,1163709.84067,4700895.54912918
0,13,6,0,0,3,9,1633630.94928517,3097867.32507107
0,12,0,3,1,0,4,1741232.12920666,3675935.40964418
0,39,4,1,2,2,9,2451920.82736242,5402572.79432756
0,35,3,0,2,6,11,2106052.37502121,5236408.36786264
1,31,3,0,1,2,6,1721018.47441527,5369362.89666893
0,28,6,2,0,4,12,2148406.92299968,2659925.60997393
0,15,3,2,0,2,7,1848365.2918305,3564813.80153247
0,30,0,3,2,7,12,2219627.35282444,4376804.89458877
1,23,1,1,1,2,5,1813509.8499681,4337598.48255934
0,20,3,1,1,0,5,1304766.44790644,6759099.11088633
0,24,4,0,1,0,5,1349166.44832952,2691997.78859745
1,31,4,1,2,4,11,2161991.26649985,6751206.47174794
0,37,4,1,2,2,9,1735689.00310316,4979067.36033935
0,12,0,3,0,6,9,2142949.68482548,3721966.80228032
0,32,6,0,1,7,14,1761458.91908331,12237673.4916601
0,36,5,0,0,5,10,1825415.01148303,8013248.57199016
1,11,4,2,0,5,11,1867949.38979218,5466032.45041352
0,40,2,2,1,1,6,1466602.31013462,2510800.85422672
0,23,4,2,2,7,15,2497325.46765068,10268999.7647985
1,38,4,0,0,4,8,1790917.26743707,5142474.78173891
0,25,4,2,2,7,15,1535669.85039282,7675847.31702054
0,32,5,3,2,4,14,2809266.23657145,7502157.23526383
1,26,0,2,2,2,6,1799764.37293633,3271150.90730742
0,34,1,3,0,4,8,1903352.10229071,7701280.54833649
1,27,0,1,2,0,3,1020949.36832161,3732223.11516351
0,12,4,1,0,2,7,1596509.86257292,6636978.28303382
0,30,2,0,0,3,5,1468517.49565521,4336406.46623474
1,17,4,0,1,4,9,1712380.40991148,6196320.71450754
1,23,6,0,0,0,6,1679534.51944558,5443479.94962424
1,10,3,2,0,0,5,1539369.4639596,3964380.31532453
0,27,6,1,2,0,9,1910121.01716045,7737881.49301044
0,38,6,3,2,0,11,1765001.94235603,5067514.87658244
0,22,5,0,0,2,7,1322383.93081591,4177277.75091179
1,26,1,1,2,1,5,1547962.85837354,5955498.84856052
0,36,3,0,0,0,3,1513472.13490276,563892.3636795
1,38,3,3,1,7,14,2653901.87312779,5893387.67604999
0,14,4,3,1,0,8,2153333.9288364,8528565.90629676
0,35,6,2,1,3,12,1918171.5766207,4852413.4614287
1,25,2,1,0,6,9,1772825.11774035,4137547.65954308
1,25,5,0,0,3,8,1823519.00438103,3870643.32116247
0,39,6,0,0,3,9,1523889.40887627,4541584.56121712
1,14,2,1,1,7,11,2319285.59046088,6455486.82939217
1,24,2,2,0,0,4,1603234.36327266,3374113.27644578
0,27,0,2,2,4,8,2009220.72698568,6853165.84383475
1,40,3,3,0,5,11,3016139.92542163,2113648.3095101
0,40,1,1,2,6,10,2089127.14397373,4678727.58618974
0,38,2,0,1,6,9,2076933.55795591,6643282.76413663
0,22,1,0,2,2,5,1565856.80371542,5667359.02778127
0,37,3,3,2,0,8,1987476.63162099,3327240.98730705
1,14,2,2,0,2,6,1530279.50926513,8175836.3695399
1,12,5,2,2,6,15,2168468.1438732,10790352.1815217
0,18,4,1,2,7,14,1980235.09600236,8039182.78152537
0,22,0,0,0,3,3,1515472.46095422,1770136.6975455
0,33,3,1,1,5,10,1960741.44941178,8157408.61113628
0,30,0,3,2,5,10,1645041.28435309,7612034.27813443
0,19,2,2,1,0,5,1631489.34407848,1605478.23366903
0,29,6,1,0,1,8,2086471.92349458,5612748.74498293
0,22,0,2,2,7,11,2294371.1417223,8719601.11160003
0,33,0,3,2,1,6,1336354.77107792,6183122.34110158
0,26,5,2,2,0,9,1574282.52176452,3999407.6023084
0,11,1,2,2,0,5,1377447.70777801,2995967.03972369
1,28,6,1,1,0,8,1955278.36545355,1763633.7025681
1,36,1,2,2,4,9,2421723.56905332,7718885.97612298
0,28,2,3,2,6,13,1878070.91440122,7088350.04992893
0,12,6,3,2,1,12,1778974.23640037,5151114.24268806
1,36,0,0,2,2,4,1912156.96290215,2659501.6105739
0,31,2,2,1,7,12,2205093.78536009,7638573.03432291
0,30,2,1,1,6,10,2007547.28595098,6410069.12433258
1,22,3,2,0,4,9,1900722.25382497,4374390.77599744
0,16,0,1,1,1,3,1521695.87591542,3993086.73653743
0,10,5,3,2,5,15,2192154.27734871,7642447.18393545
0,15,3,1,2,1,7,1987251.76179061,6496465.11129334
0,29,5,0,2,6,13,3125256.2655932,5384425.81721918
0,23,4,1,1,4,10,2406470.02220517,3433704.12610889
0,11,2,2,2,7,13,2060084.98690005,4059287.04271708
0,37,4,2,2,4,12,1841735.73165641,8481241.16082665
0,40,4,0,2,2,8,1533799.23379079,2912934.53445001
1,34,5,0,2,2,9,1801976.54118904,2821365.44523753
0,10,2,1,1,3,7,1749665.40287,3222750.13842525
0,18,0,1,2,1,4,1082528.46410001,5375131.8935455
0,19,3,2,2,2,9,2083029.18281256,6973107.79126983
1,36,2,0,0,2,4,1543353.09229877,5245046.97887418
1,35,0,3,2,7,12,2322762.14262355,6648545.32692379
0,23,2,0,0,7,9,1836444.51547828,3991460.26128451
1,33,3,0,2,2,7,1738238.75722989,6604722.77199712
0,13,6,2,1,5,14,2260888.7237365,6570626.90074642
0,31,5,3,2,7,17,3155560.81335831,6850885.36354828
1,22,3,0,0,2,5,1676052.74739275,4651361.08411654
0,36,2,0,1,6,9,1730324.42399712,4530379.70223625
1,19,2,1,2,5,10,2078139.86527589,6326635.42867371
1,27,3,0,2,2,7,1872177.52368126,2916978.60292675
0,37,1,3,0,3,7,1245293.78549165,4312680.5972496
0,10,0,3,2,3,8,1845228.43766128,6299328.78462098
0,32,6,3,0,3,12,2617607.23541268,8564221.59025426
0,21,1,0,1,1,3,1499421.2326148,3291680.96041634
0,30,2,0,1,7,10,1871057.45949609,7926353.48054222
0,35,6,0,0,0,6,1485937.35078366,4011030.39529035
0,16,4,3,2,1,10,2099066.72870183,7847714.59706213
1,30,6,1,2,1,10,1969315.7516149,5646846.15563725
0,30,5,3,1,0,9,1559312.43721781,2212143.9374015
0,28,1,3,1,3,8,1489014.92823898,5727331.89475493
0,10,6,2,2,1,11,2413881.22936774,2809098.38350694
0,37,2,0,1,1,4,1526454.76653455,6912288.57114578
0,13,5,0,2,0,7,1680927.11124383,4772918.66843425
0,24,1,0,1,0,2,1280599.75407411,3382056.19917195
1,32,2,3,0,6,11,2102675.21331082,6416707.33962412
0,19,1,0,0,5,6,2179169.32186336,3823468.33559395
0,23,5,0,1,2,8,1635068.45670007,5635132.0992334
1,16,0,3,1,3,7,2190991.54434918,6992111.94274603
0,10,4,3,1,3,11,2281575.12291692,7031194.9902814
0,14,5,0,2,1,8,2049065.64356407,4250519.76234789
1,38,2,1,1,6,10,1805010.34449583,8961615.22876658
1,37,6,1,1,1,9,2139453.35138428,6907438.96798729
0,12,2,2,1,7,12,1682000.0573867,4659324.74914586
0,37,2,1,1,4,8,2109335.6735837,6247949.41873389
0,36,0,3,2,1,6,1211948.95154625,3619987.63275831
0,13,4,3,1,3,11,2376088.38454984,6206188.4297972
0,34,3,2,1,2,8,1275248.78499359,3885217.2238591
0,10,5,1,2,0,8,1699630.16785664,5861004.9484641
0,10,0,1,2,4,7,1518609.99705114,5696628.98106707
1,32,0,0,2,7,9,1997219.42113275,6311981.45952802
0,20,3,0,0,1,4,1534956.26049747,2663839.45999274
1,19,4,0,1,3,8,2157802.62227993,3761820.65622309
1,14,3,1,0,7,11,2921942.29665814,3890931.51615067
0,27,3,3,2,3,11,2204492.65650831,7327061.38676585
1,17,4,0,2,2,8,2289985.02643301,3622471.00621525
1,30,6,2,0,5,13,2126428.09717565,7035957.75876617
1,20,4,3,0,2,9,1731540.90907981,6899866.87099313
1,31,2,3,0,2,7,1592339.9188255,7320558.14483901
0,29,6,1,1,2,10,2129622.7463662,8371875.54191534
0,15,0,3,0,6,9,1922941.19801532,6220661.63559528
0,19,2,3,1,2,8,1438110.36925996,6683862.92778771
0,33,2,1,1,3,7,1874436.9873993,3297958.9080855
0,36,0,1,2,0,3,1623892.08010262,2842717.7844477
0,14,2,2,1,7,12,2528719.12528853,5822204.82174041
0,13,0,3,0,4,7,1738413.7620506,6601906.86202757
0,27,4,1,2,4,11,2132493.50810446,6386994.70365845
0,39,4,3,1,3,11,2065118.36765275,3580667.61091708
0,14,5,1,2,3,11,2292148.27442251,6243047.97096298
0,17,5,0,1,2,8,2079733.63150137,6126597.40543687
0,29,6,3,0,0,9,1489286.22113438,3810084.39452389
0,10,1,0,0,7,8,2008621.07740866,6155884.74684173
0,12,0,3,0,1,4,1110032.18903176,2466271.34050763
1,15,2,3,1,6,12,2293727.74222115,5196828.44214431
0,23,2,2,0,7,11,2356998.35947758,8507602.09274708
0,16,0,2,2,4,8,2011739.46334821,6331786.5423655
0,27,6,1,0,7,14,2813375.05645909,5859317.14871232
1,10,1,1,2,6,10,2386125.06693682,8707538.28670294
0,12,6,3,0,3,12,2344888.97130219,3963737.23264647
1,34,1,0,2,3,6,1781726.90937031,4794387.9825811
1,10,6,2,0,4,12,1788029.49371621,8926949.3595933
0,34,0,1,1,2,4,1547104.81686515,3893136.47446381
1,18,3,0,2,0,5,1750372.05563603,2902072.1097486
0,16,0,3,1,7,11,1862427.62095649,7944625.32166351
0,30,2,2,1,3,8,1426176.77667743,4930524.47963973
0,33,5,0,0,1,6,1484503.08263548,4010831.23475471
0,10,0,1,2,6,9,1722989.14386023,454727.745185695
1,39,6,1,2,7,16,2157901.90371639,6176249.37946376
0,19,2,1,2,7,12,2369141.36094832,8024155.76499716
0,23,5,0,0,1,6,1540280.03621474,6745109.60600909
1,26,1,1,2,3,7,1302933.62081956,3401658.1916777
0,33,5,0,2,7,14,2407924.01348545,10417335.1796593
0,17,5,0,2,6,13,2246547.77272809,6920792.87793132
0,24,0,0,2,5,7,1604586.4257326,4858923.27807315
0,20,5,1,2,1,9,2110067.13160285,6631098.71262412
0,28,3,0,0,0,3,1373810.59506764,4794465.08747078
1,23,3,3,2,6,14,2779229.73104627,9132347.99515457
1,25,5,2,2,7,16,2453236.96900414,6359189.39064398
1,11,4,0,0,5,9,2175410.33086599,5509261.29020738
0,38,5,0,2,1,8,1934464.96391146,7061908.24985152
0,29,0,3,1,7,11,2333518.26408721,6153585.1445384
1,35,4,2,2,6,14,2186392.2034971,4069857.22503513
0,32,6,1,0,1,8,1458954.11382148,5068032.86841615
0,28,6,1,1,2,10,1787199.44090541,5257592.09098949
1,14,0,3,0,2,5,1511023.19582935,5818103.66986804
0,25,2,1,2,0,5,1866104.47006913,1753944.66473532
0,38,0,0,0,5,5,1580016.56798725,6411632.64459284
0,29,4,3,1,0,8,1827231.79074318,5620497.17960775
0,29,4,1,1,3,9,1204593.56163838,4595736.71598046
0,12,2,1,0,6,9,1994657.96798663,4622438.55470834
0,39,1,0,0,7,8,1173622.13062091,3445927.42499484
1,24,4,1,2,7,14,2293526.29053695,9096501.26468596
0,21,3,0,2,0,5,1399019.33072991,5405802.38518574
1,32,5,2,1,0,8,1932191.6837753,8571648.46228323
1,18,3,0,0,3,6,1315207.93034707,454900.208006696
0,19,6,1,2,1,10,1472087.26370642,8491392.22325114
0,17,4,2,0,0,6,1901708.99011191,4705515.57947931
0,33,6,0,2,0,8,1799957.77279009,7326650.16010682
0,28,4,2,0,6,12,1842006.85476119,7179439.69126735
0,37,3,1,1,0,5,1262376.35561202,3748353.86940335
1,30,2,0,2,3,7,975262.588986689,6689327.89015261
0,16,3,0,0,7,10,1724932.4860744,7787047.48766047
0,10,2,1,0,7,10,2343999.51922419,7659602.13977585
0,37,4,1,0,7,12,2068333.85333101,8134503.78986184
0,22,6,1,2,1,10,2196548.33182777,6305409.25896967
0,16,2,3,0,3,8,1942397.39790542,5057604.44115422
0,34,2,3,2,4,11,2727011.75671496,5322085.00038071
0,17,6,0,1,5,12,1386984.79890628,7432810.63641693
0,27,6,0,0,4,10,2288214.96508844,11535666.3612657
1,33,4,2,0,1,7,1933969.71461118,5952452.28677747
0,37,2,2,1,3,8,1896019.39378982,6489735.39715372
0,14,5,1,2,7,15,2410726.97888653,4720515.26417072
0,39,6,2,1,7,16,2376754.06083671,7441244.11999297
1,20,5,0,0,1,6,1127500.41139801,7199234.39648807
0,37,5,3,1,1,10,2062514.4145429,5854726.76459174
1,25,2,3,0,2,7,2194133.17935552,7710294.66202742
0,19,3,2,2,0,7,1910351.587876,4938940.74261563
0,40,5,0,1,3,9,1634731.92779713,5835996.84351099
0,25,1,0,1,4,6,1296282.00352461,4566590.43494103
0,36,4,3,1,4,12,2662851.3300635,6713547.77603403
0,12,1,1,0,7,9,2200970.49116214,5885831.72653467
0,34,5,1,2,3,11,2202019.20209753,4953188.14840656
0,29,2,0,0,5,7,1550850.00041706,5021592.10480307
0,25,4,0,1,3,8,1879989.71800729,4744476.68232136
0,17,0,3,2,4,9,1611313.44017327,5966273.62544143
0,32,0,0,0,5,5,1574486.73979331,4336834.65127748
0,16,0,2,0,2,4,1189133.45492306,2789074.98083618
0,17,0,0,1,5,6,1050376.19072472,6650109.89304482
0,27,3,0,2,2,7,1693778.3617888,5465810.31763102
1,40,3,1,1,3,8,1870641.98829637,5770072.77503275
0,24,0,3,1,4,8,1849998.15924105,6435324.79943796
0,28,1,2,0,6,9,2074091.84057451,5231187.70153275
0,36,4,0,0,3,7,2234032.03407839,3795174.89669259
0,16,0,0,1,3,4,1708436.63852983,4718509.79578404
0,10,4,0,2,3,9,1952266.9251476,7667102.30221756
1,21,3,3,0,7,13,2256534.36718395,9650139.97988129
1,34,2,3,2,1,8,1655609.01136825,8261794.90113855
0,38,6,0,0,2,8,1805315.60330828,1370867.98731591
1,28,2,0,2,7,11,1642943.14124362,6866288.08892062
0,25,6,2,2,1,11,2138419.41897269,5407253.96406595
0,31,2,1,1,3,7,1467523.31005703,5781002.03654099
0,30,0,0,2,3,5,1535255.7315858,2982134.28596532
0,15,6,0,0,2,8,1745868.36589494,4898411.14396362
0,36,0,2,1,3,6,1609730.46700702,3991729.29057176
0,36,5,1,2,6,14,3144675.2376699,7180183.64127195
0,37,0,1,1,2,4,1744154.29391449,3068950.15561737
0,39,5,1,0,5,11,2184448.55941477,6270765.57670243
1,29,1,1,2,4,8,1813389.52605756,5229877.47896139
0,40,0,3,1,3,7,1551704.58627116,5928049.12770257
0,28,1,0,2,5,8,1758440.4558399,6028561.23557614
1,13,0,2,2,1,5,1293901.0246176,2626618.0192629
1,32,5,1,1,3,10,2413824.66187971,8389478.56199027
0,29,2,2,1,5,10,2498256.96806968,4545335.86949377
0,26,2,1,1,3,7,1434584.03898767,4211156.19914308
1,33,1,0,1,0,2,1321702.70267384,3988287.35806591
1,16,5,3,2,0,10,1887049.09153932,3055274.06686778
0,33,4,2,2,1,9,1869080.4115475,7431265.66710879
0,10,5,0,2,4,11,2038745.98301238,5847762.7061561
0,22,1,0,1,7,9,2069336.0725971,5925149.43860043
0,25,3,3,1,3,10,2689504.23579518,7684826.99993537
0,17,4,2,0,3,9,2635787.88621989,9768166.09797902
1,35,1,1,2,7,11,1534042.84088467,3329831.58344837
1,33,2,0,1,7,10,2393093.58219078,4246493.93792175
0,33,0,3,1,6,10,2531254.52658309,6937720.61122132
1,36,5,1,1,5,12,2440083.78345034,7983065.63018183
0,23,5,0,1,0,6,1665296.40014864,4866036.42198223
1,29,5,0,0,4,9,1985325.79282384,6064803.11237959
0,18,3,0,2,1,6,1390583.80003845,2611646.0895727
0,12,2,0,2,3,7,1420182.33342947,6267970.69676495
0,28,4,3,1,7,15,2989439.0577474,7662220.17098578
1,17,6,3,1,5,15,2582620.59310499,7593092.26467086
0,17,0,3,0,5,8,1831104.85693118,6754801.8165393
1,26,4,1,1,5,11,1668095.77860704,6151022.36586978
0,31,6,0,2,0,8,1821948.74308365,7398001.39719796
1,40,5,0,0,0,5,1714819.19131894,4800579.01900206
0,18,5,2,2,1,10,1784746.01881988,5605178.47508984
1,31,6,3,2,5,16,3451261.06874162,7465632.99029006
0,15,6,0,1,3,10,2178013.87580883,7349458.22350533
1,19,4,2,2,7,15,2452625.6476024,8866588.98764101
1,30,5,2,0,6,13,2289150.21046423,8822395.3053431
0,30,6,1,1,3,11,1904607.31519678,6707095.21427293
0,15,5,1,1,2,9,1911872.60396143,5629431.14715877
0,13,0,2,2,1,5,1929567.14604361,4494554.10870246
1,27,3,3,2,7,15,2603653.26518388,5646517.59296186
0,39,1,1,2,0,4,1506200.81166371,6330850.82947861
0,21,5,3,0,7,15,2687381.69105204,5715805.87519564
1,31,0,2,1,1,4,1325980.15313621,6415461.01119808
0,14,4,1,2,6,13,1896963.63296113,7265756.04025628
0,13,6,1,0,7,14,1796524.83763661,8142680.19118377
0,21,4,0,2,7,13,2100570.63403061,4868385.80578204
0,10,2,0,2,6,10,2103216.24656621,8527320.06773749
0,32,6,3,0,6,15,2586172.58970807,7441628.02480685
1,36,4,0,2,4,10,2339984.75304797,3583080.60853338
0,10,2,2,0,2,6,1199722.46057613,6385344.84732602
0,34,2,2,2,5,11,1381461.99999092,4749980.67031701
1,36,3,1,1,2,7,1976872.031373,1446567.43916709
0,20,5,2,1,1,9,1611094.95169672,4562918.05754844
0,27,4,0,0,1,5,1474880.58788673,4466384.66515866
1,33,1,2,1,1,5,1448129.62997072,4325772.61243225
1,21,0,0,1,0,1,994314.986948929,3379721.76379781
0,32,2,1,2,2,7,1649821.64822765,4750473.79753699
0,36,2,1,2,2,7,1031162.30904919,4891109.00238796
1,25,4,1,1,4,10,1877474.80231337,8005695.97715848
0,26,6,0,2,0,8,1962019.77988716,6853428.40066465
0,25,4,0,2,5,11,3061689.35632608,9306370.85706022
0,22,4,0,2,3,9,1774060.37244968,6541440.50233933
0,21,4,0,0,4,8,2128441.33601355,7591087.367085
0,16,4,0,0,1,5,1554638.28136385,3356798.99847293
1,18,3,0,1,6,10,2114435.54951677,5064607.43130699
0,26,0,2,2,1,5,1084544.38159821,6050106.07546263
0,23,0,3,0,2,5,1301433.93991693,4558079.17700272
1,15,2,1,1,3,7,1810829.75403561,5138692.92777183
0,16,0,3,0,1,4,1532218.76368304,2193915.4002741
1,40,5,1,2,0,8,1720798.45080753,4601212.03648161
0,21,0,2,1,2,5,1933307.13591979,7060882.77480461
0,28,2,3,1,3,9,1910398.6786427,8473753.74638968
0,29,2,3,1,0,6,1661131.35394461,5250973.94238739
1,24,5,2,1,6,14,2762549.91558815,6207407.81670238
1,29,5,2,0,7,14,1895106.5200119,7391365.02871348
0,21,1,2,2,0,5,1239050.74397907,6328748.89233145
1,26,5,0,2,5,12,2749478.0752985,6677941.44249341
0,39,3,0,0,3,6,1619157.73144481,4061988.65389213
0,27,1,1,0,0,2,990969.266908008,5136557.97106408
1,34,6,0,0,7,13,2310159.5950912,4188085.14716103
0,23,1,1,1,3,6,1873955.91436596,5182210.9232812
0,32,5,1,2,6,14,3096464.09557512,2824823.11157642
1,23,4,1,0,6,11,1844044.14265571,4019640.78417456
0,31,6,3,2,6,17,2703998.81577286,7743769.69004815
0,35,3,2,1,4,10,2211965.73600352,5666387.86338558
0,39,2,2,1,0,5,1655510.82056066,3762224.98524776
1,18,0,0,1,0,1,1653124.29281214,4391832.19568566
0,20,6,0,2,4,12,2248190.13932032,11240646.1293097
0,34,4,1,1,0,6,1454421.11985775,5514808.9894363
0,28,3,0,0,2,5,1117130.18919497,5249969.82645612
0,31,5,0,2,1,8,2114487.83115276,6284252.08426725
1,40,5,1,2,2,10,1714713.24236884,5025391.88997836
0,14,0,1,1,4,6,1825225.01358123,2834583.60374955
1,21,3,2,1,5,11,2502347.59336704,7440283.41881749
0,26,5,0,0,3,8,1992134.4837071,4255117.56577525
0,25,4,0,1,6,11,1396122.5160153,7586644.82101639
0,32,6,3,2,0,11,2799070.08167519,4793322.33949075
1,14,0,2,2,4,8,1529514.37230992,4385046.86214733
1,35,6,2,1,2,11,2429491.02225288,8253238.00406623
0,28,4,2,1,1,8,2452377.46491517,8865690.73621788
0,13,0,1,2,0,3,1573318.52076743,2660790.43563628
0,29,5,0,0,1,6,1558469.36412982,4037989.24472477
0,29,1,2,2,2,7,2087494.90570049,6210389.7777094
0,21,0,1,1,1,3,1398315.99924611,3108168.09885491
0,17,2,3,2,2,9,2394771.38727381,2329418.93328606
0,40,2,2,1,5,10,2263506.55577656,7444373.55677553
1,29,4,0,0,7,11,1977928.47916918,7857935.41203295
0,39,1,2,1,2,6,1334673.71685624,7157251.76211964
1,14,6,0,0,0,6,1562742.80783306,5818902.75810511
1,38,0,1,1,4,6,1500861.95018918,5648875.19935882
1,29,6,0,2,0,8,1936498.49873451,3559275.2081381
1,25,2,3,0,0,5,1735231.76946903,7810318.05260339
0,25,4,3,2,0,9,1962096.08419831,1715895.45855526
0,14,5,1,2,2,10,2391898.31683651,4541682.55838972
0,26,0,3,1,4,8,1607481.17542703,6713320.54549305
0,22,0,0,1,0,1,1584497.88164522,4571103.93350208
0,10,1,0,2,2,5,1518433.65251707,4036912.45725924
1,14,6,2,1,4,13,2335209.90681135,6813822.1554001
1,18,1,1,2,0,4,1459231.95738599,5502922.18192534
0,40,1,1,1,2,5,1572519.96975092,2246506.87342934
0,20,3,2,0,7,12,2262356.77677187,5973943.44925502
0,22,0,3,2,1,6,1382581.97869089,6921228.06930047
0,34,6,2,2,0,10,1533039.07191789,5208215.06502593
0,36,5,3,2,0,10,1557839.67765194,5076611.29747098
1,21,2,2,1,1,6,1503502.76949379,6771954.67292589
0,32,0,0,0,0,0,665294.551253748,882366.486071983
0,37,5,2,2,2,11,2191628.83519721,5855103.18935474
0,10,6,2,0,1,9,2072079.64933833,6591044.91231113
1,28,3,2,2,1,8,1860798.14868041,5255562.87382996
1,16,1,3,1,2,7,2040180.18908524,5937837.89450982
1,33,5,0,2,7,14,2860287.20382555,6311788.6715097
1,33,6,3,1,0,10,2044385.8023868,9114939.67273679
0,29,1,0,1,4,6,1372144.92114767,4975130.42214819
0,30,0,0,2,0,2,1451079.88043514,3202179.50711182
1,24,0,0,2,0,2,1276561.55882229,4049980.55902289
0,18,3,0,2,0,5,1461683.0115427,3421682.4633473
1,18,0,2,0,1,3,1513131.86203752,4849619.46429357
0,12,3,3,0,4,10,1965524.4801771,2324393.14886644
0,39,1,3,0,1,5,1271497.46122231,5438383.80811497
0,40,6,3,0,4,13,2043435.44699576,9088808.86659223
0,34,2,0,2,5,9,1956579.58137031,4120459.11676353
0,13,2,1,1,6,10,1688645.29550208,6403120.07696312
0,27,6,0,0,2,8,1481572.36578185,5405714.23432031
0,39,1,1,1,4,7,1828082.67484566,3600834.51308053
0,28,5,2,1,1,9,1345120.84193357,4869215.38560425
0,37,2,0,1,6,9,2256562.87615765,1220481.0765494
0,30,0,3,0,2,5,1775262.99995807,3485069.75815968
0,26,2,2,0,1,5,1387322.73183534,6287765.67934791
0,38,6,1,1,1,9,2065601.45845652,4613865.68259601
0,26,5,2,1,2,10,1841501.3915371,2388707.28700571
1,12,4,3,0,2,9,1995281.20061136,5467434.50592958
1,14,6,2,1,0,9,1781527.6476686,3976559.02792644
0,19,3,3,0,1,7,1746582.83572913,8180034.41276234
0,16,2,1,1,4,8,1927694.81782944,2783141.95320218
1,26,3,0,0,0,3,1073241.68939254,3924150.5607401
0,39,4,1,1,3,9,1985111.35043911,4646424.80676699
0,18,1,1,2,7,11,2162809.86522847,7363688.00698467
0,25,4,2,0,6,12,1942550.23093462,5707362.48548592
1,29,4,0,0,0,4,1566029.42404894,5758981.25205864
1,38,6,3,2,7,18,2430878.54316091,9943762.85995915
1,13,6,0,1,1,8,1713749.80196754,4376313.6540937
1,26,6,2,2,2,12,1989378.16231781,5339058.20866987
0,25,3,2,2,7,14,2617700.87622762,7078033.65718857
0,40,3,0,2,0,5,1350977.58367131,7409881.09107972
0,40,3,3,1,1,8,1648340.33881405,4726153.43727924
0,33,3,1,1,5,10,2058223.50519476,7840295.38904452
0,34,2,1,2,3,8,1781457.83642376,4570715.41865218
1,30,1,1,0,0,2,1229415.04650895,3624412.8934032
1,25,0,3,0,2,5,1195448.70549579,5235582.05207184
0,25,1,3,2,4,10,2367081.42364481,6420370.90302415
1,36,5,1,2,6,14,1846440.23018376,6915607.69298927
1,19,6,1,2,6,15,2463565.22504901,8524990.09404078
0,20,1,3,1,3,8,1538377.787557,5006459.49745396
0,37,6,3,1,1,11,2620238.31266777,4184332.22608366
0,16,5,0,2,3,10,2395397.50352291,4369318.80479556
0,26,5,3,1,4,13,1714148.27482785,5636741.97344543
0,39,1,3,2,2,8,2029267.7415239,9185439.80851919
0,21,4,1,1,5,11,1815209.29211663,7488431.1965806
0,13,4,1,2,6,13,2858035.14866198,9599061.12781234
0,19,5,2,1,5,13,3090664.98875572,10427238.455559
1,23,5,2,1,4,12,2417692.34059403,5470988.46757414
1,13,3,1,2,4,10,1679429.00150182,4883481.53355058
1,20,5,2,2,1,10,1821415.04562555,6315951.84835405
0,32,5,1,0,3,9,2240350.97394984,8237158.4791827
0,14,3,0,2,6,11,1879174.07743282,9169036.09738571
0,29,2,3,1,7,13,1608936.78126154,7414747.10098046
0,21,0,3,2,1,6,1263164.5109396,5277510.89364588
0,21,5,3,0,3,11,2606923.14970579,7499781.68120886
1,15,3,0,2,7,12,2258364.24894048,6265362.79958038
1,33,5,0,1,2,8,2079589.03261791,3849933.31446808
0,31,3,0,2,7,12,2365750.53560381,7370732.14365808
0,25,0,0,2,5,7,1907592.80847162,7096249.99103201
1,20,0,1,0,5,6,1762551.91946038,6068353.29150667
1,16,0,1,1,1,3,1072208.35298562,4496015.88271293
0,10,2,0,0,0,2,1072986.06104781,3736447.83183948
0,14,3,3,1,6,13,2356030.4559276,3950382.80026184
1,11,0,0,0,0,0,1241195.24905283,2929928.04159764
0,39,2,0,2,0,4,1621421.88828698,6384011.95734079
0,10,4,0,2,2,8,2064454.60176657,6226970.68395213
