"sex","age","Computer","TV","Cellphone","Software","Frequency3","Monetary3","Monetary60"
0,11,0,0,0,7,7,1631210.07356877,7090542.15219153
0,23,5,0,1,3,9,2575053.96643576,5706833.22359406
0,23,1,0,0,1,2,1101822.82155565,407407.400457132
1,26,0,1,0,1,2,876098.54522499,3066111.3391019
0,20,5,2,2,1,10,1352119.17607733,5339339.96767017
0,35,2,2,2,1,7,1805956.32255125,6051972.96090843
0,12,4,2,2,1,9,2010370.79713688,5707182.89286885
1,32,1,3,2,5,11,2630963.90605463,6640809.21279971
0,17,1,0,1,4,6,1661366.21018222,6761998.00373388
0,28,3,0,1,1,5,1553164.91344144,4709875.18962341
0,33,3,3,1,3,10,1900976.00541093,3368398.00130196
0,18,5,1,1,6,13,2823012.93680509,7228086.48141389
0,25,1,0,2,0,3,1263013.58788366,3213985.58291299
0,26,4,3,2,0,9,2090805.60289687,7034523.64029779
0,14,5,1,0,1,7,1216706.60881506,6059128.05877385
1,17,6,1,1,5,13,2209400.58734255,5518941.84729939
1,18,6,3,1,3,13,2428027.59496303,8154507.50160563
0,17,1,0,0,6,7,2215438.83376202,8762198.37985933
0,33,4,0,1,5,10,2116176.40585614,7319215.21235937
0,28,1,1,0,2,4,1751064.39253528,5276103.39910655
0,32,3,3,2,4,12,2122214.60475283,5481683.95826157
0,20,4,0,0,7,11,1933006.97442447,6165521.30052193
0,30,5,3,0,6,14,1646615.72171747,4979989.77965992
0,28,3,1,1,4,9,1903482.77736955,4435737.59470924
0,28,0,0,2,5,7,1807906.13659763,6026754.39758608
0,32,5,1,0,5,11,2426086.78041445,5209043.36838989
0,10,0,1,2,1,4,1340406.92998794,5331318.81472041
0,40,0,3,0,7,10,2147264.52576987,6099468.02194558
0,24,0,2,1,4,7,1739221.31559505,3090932.96849578
0,30,0,3,1,0,4,1116983.47097301,4211907.25033408
1,12,6,0,0,1,7,1466847.13784319,4718045.54822089
0,30,6,2,1,6,15,2614495.68022489,5050843.62649
0,23,5,2,2,1,10,2387035.28642557,8795181.67457594
1,15,1,3,2,0,6,1745846.98743975,3645591.84483347
0,11,3,0,0,0,3,1295292.59870093,4276615.51923116
0,20,1,3,1,0,5,1420142.20131902,4503553.5673579
1,27,0,1,2,2,5,1111826.65352835,5532804.07646121
1,32,4,3,2,5,14,2281596.07644165,2161389.86537066
0,19,2,1,2,1,6,1815494.43968616,4842989.32767575
0,34,3,3,0,4,10,2174365.48962251,1379586.10894566
1,20,1,3,2,6,12,2454973.13282355,5934465.53820653
1,32,0,0,0,2,2,968950.541869048,3402513.81382213
0,27,5,2,1,1,9,1753766.20945303,5811409.53219194
1,14,2,1,2,2,7,1812065.82347584,4709663.38097189
1,28,2,1,1,4,8,2095163.88772505,5288544.19027005
0,23,3,3,2,6,14,1425178.12435321,10070134.7916039
1,31,6,3,1,0,10,1827461.93390396,5738219.65736541
0,21,0,2,1,6,9,2181262.44358409,7333609.675519
0,32,3,0,0,6,9,1914832.7896353,6650535.57640498
0,15,6,1,2,5,14,2639554.05927277,5893328.0482748
0,32,6,3,1,5,15,2227750.80145666,4833434.51731976
0,21,3,1,2,6,12,2491446.41161832,5999245.63581594
0,34,0,1,1,5,7,1267570.01763771,3805745.59797139
0,18,6,1,0,5,12,1776133.37109736,4686293.32961386
0,26,6,2,2,5,15,1712671.35826367,6472597.80068877
0,30,0,0,1,6,7,1586684.2464585,5498743.80746838
0,16,0,2,2,1,5,1869749.99737546,6404620.99376483
1,29,1,3,2,6,12,2684342.55362374,5950867.64642366
0,19,5,3,0,4,12,2019571.95162686,7318295.55402596
1,38,1,3,2,2,8,1732965.48206296,6632944.43231636
1,32,5,3,1,3,12,2278401.18931338,6182594.49156543
1,36,0,3,0,5,8,1726872.81181037,3829791.71244138
0,37,3,1,1,1,6,1438425.5568831,5958476.30447314
0,40,5,3,2,6,16,3269941.61730368,7498662.79953342
0,32,4,1,0,2,7,1643330.13128085,8471391.4535134
0,21,1,3,0,7,11,2082692.59302987,7781903.48209438
0,31,5,3,2,5,15,2735230.10941082,7233669.00553553
1,24,4,0,2,3,9,2228837.15891454,5993409.09426029
0,28,4,3,2,5,14,2510055.15681416,10005753.309411
1,20,4,1,2,4,11,2455726.85794293,7057937.5690349
0,20,1,2,2,7,12,2358367.3010264,9739747.52328843
0,17,2,1,1,6,10,2103343.09319704,3323318.59079667
1,40,5,1,2,4,12,1864961.10439304,7302314.71398524
0,40,5,1,0,7,13,2315026.84608549,7043159.21683711
0,36,2,3,2,2,9,2180112.49374744,3567982.59959422
1,38,2,0,2,3,7,1559599.77294545,4134982.29843183
0,15,4,2,1,3,10,2184843.73320638,3930555.84438477
1,15,2,0,2,5,9,1829013.95157887,8688356.27754787
1,11,1,1,1,5,8,1917089.88068223,4286204.11750421
0,25,3,2,2,0,7,2158216.52157576,6630197.45664282
1,27,4,0,0,5,9,1772256.99962771,7529958.43731253
0,33,3,0,1,7,11,2589239.43496181,4964682.52583248
1,15,1,3,0,7,11,2550126.7813526,6589608.05711138
0,36,0,0,0,5,5,1688554.00567036,5929456.71401529
0,36,5,0,1,4,10,1900281.60364018,3606807.72805144
0,30,3,3,0,4,10,1710233.14752033,4705381.53507226
0,34,6,1,0,3,10,1616286.26182372,5917522.30888885
1,36,5,0,0,5,10,2357327.10390433,4425366.00764386
0,29,1,0,0,6,7,1839271.61425762,4387341.77154175
1,20,5,2,2,4,13,2438838.66713023,4974405.37860431
1,10,1,2,0,2,5,1440142.97217013,5738718.49146274
0,11,1,1,2,5,9,1573832.44422834,6285999.50972926
0,20,4,2,0,5,11,2587715.14593632,8462688.7367163
0,36,4,2,2,7,15,2306611.70846006,7000145.84911731
1,36,6,1,0,0,7,1523871.05491067,4569602.88319214
0,26,1,0,0,1,2,1204537.1831301,4082887.79149579
1,36,3,3,2,6,14,2981014.10597534,7142080.55695686
0,34,5,0,1,5,11,1601198.20884946,4868837.19450669
1,17,4,3,1,6,14,2405747.73115827,3800453.031234
0,20,6,0,0,0,6,1503411.56193608,4886007.93321394
0,29,6,2,0,2,10,1815059.29596172,7068587.2201701
0,10,1,0,0,5,6,1674541.26148522,6900060.88541477
0,33,5,3,0,1,9,2063909.06092327,5911243.92459064
0,14,3,2,0,2,7,2009429.96084391,3632749.22625759
0,11,4,2,2,3,11,1643296.53967977,5590257.18164202
0,18,0,0,1,4,5,1643718.16144588,3993742.61208114
0,32,1,1,2,4,8,1515356.71376014,2494877.39194238
0,11,0,1,2,1,4,1528347.43877894,3737127.86629188
1,35,3,3,2,6,14,2562659.47856373,6854553.11709715
0,21,3,0,0,2,5,1103535.98118811,4917219.79934565
1,39,4,3,2,5,14,2031739.72158075,7976785.27532932
1,24,3,2,1,3,9,2047020.59351248,8926249.32705465
0,36,2,3,2,0,7,1823798.31381911,4846657.94701646
1,28,2,2,1,4,9,1869428.84001567,4662657.39290079
0,21,5,3,2,7,17,2412912.19429127,6374254.75564099
0,25,2,3,0,2,7,1826514.98140932,4364162.30941951
0,19,5,1,2,2,10,1830565.63708995,7024407.76098256
0,36,2,2,0,2,6,1604431.44462226,6005335.57824756
0,19,4,0,2,5,11,2050782.78097702,9924523.50896666
1,10,0,2,1,7,10,2368181.93278199,7326546.70934695
1,10,0,2,1,7,10,2256246.46217142,3192197.12899036
0,38,6,1,1,5,13,2844027.57418027,7129574.10009061
0,20,2,2,2,4,10,1534357.17742761,6069341.77871115
1,21,1,3,2,6,12,2522374.7473169,2698759.7068259
0,12,6,1,0,1,8,1891729.59298354,5149820.50791813
0,24,0,0,2,2,4,1379995.74340069,3705844.51441621
0,25,4,0,0,3,7,1737307.13084538,8469671.8367153
0,19,2,1,2,4,9,1507775.79503407,7738998.43351757
1,12,3,2,0,5,10,1564753.20376614,5353822.5349926
0,24,2,0,1,6,9,1885081.74197434,4937316.10262268
0,22,4,1,0,3,8,1959661.90323811,7725520.65164863
0,10,0,3,0,2,5,1734859.84184099,3665849.0973305
1,27,3,3,2,6,14,1774388.39413538,8179674.00151872
0,27,0,3,2,3,8,1858383.73604722,7385465.71020113
1,35,1,3,1,4,9,1715252.79355378,7041234.6847744
0,36,2,2,0,7,11,1822015.87772554,7617888.72899023
0,20,1,0,2,0,3,1100033.44905011,1885734.32101568
0,18,2,2,1,3,8,1905512.8255365,8138047.51395996
1,40,3,0,1,2,6,1400846.58603518,5550882.18582511
0,12,5,0,2,3,10,2288562.7344593,6076508.18815565
0,13,6,1,0,7,14,1986851.67876338,6927342.22157471
0,16,1,0,2,7,10,1847550.53796712,9172187.71215272
0,16,3,0,2,1,6,1892892.34870146,4218381.68330582
1,15,2,2,0,2,6,1766683.18492913,7839269.60026352
1,33,2,3,2,2,9,2060811.3983701,5839785.47143602
1,18,4,0,2,7,13,2800678.67103031,8356722.96926968
0,28,1,0,1,7,9,1953012.45144409,7623761.67485349
0,10,6,3,2,7,18,3091074.32800828,8663877.45490623
0,32,3,1,0,5,9,1361298.55922688,4181567.59879215
0,23,6,3,2,5,16,2710127.64852089,14264964.460228
0,31,5,1,1,7,14,2306820.68651083,7801965.8013912
0,16,1,3,0,1,5,1331727.28931509,2399240.84921474
1,24,6,1,2,5,14,2383776.08034199,8078361.76901544
1,23,0,2,2,1,5,1719828.00090886,7124103.58883943
0,31,5,3,0,2,10,1946741.27558132,6112335.67697596
0,15,4,1,1,7,13,2405444.83539221,5429679.71064022
1,36,0,3,2,2,7,2064149.59891058,5394318.63436367
0,31,2,1,1,5,9,2244454.69736326,6459687.56218718
0,23,1,2,0,0,3,1238017.23910239,2317791.26176746
0,32,6,0,2,1,9,2291842.26076574,4640068.8385501
1,18,3,3,0,5,11,2097140.46644246,7403631.11145478
1,11,1,1,2,7,11,1678031.89603048,7825869.46639875
1,22,0,0,0,0,0,1443973.62340783,4229442.49324822
0,22,4,2,2,3,11,1485356.09661474,2061355.07123812
0,38,6,0,0,2,8,1878277.18135911,6007171.30313622
0,27,0,1,0,6,7,1900434.32513501,3430621.93078075
0,34,0,1,1,6,8,1555442.78869042,8532525.52022878
0,26,5,0,2,7,14,1770977.84728071,6053625.75857688
1,34,2,0,2,6,10,2614814.75302356,4171723.43432945
1,11,3,2,2,4,11,2092154.15131214,7318616.20539231
0,28,6,3,0,0,9,1623338.18183971,4474357.13967148
1,31,5,2,1,4,12,2667368.40235524,5285554.11199216
1,30,4,0,2,7,13,2191353.9765282,7368575.64393698
1,23,0,2,1,5,8,2310873.38702125,3543164.78367095
1,14,4,1,2,4,11,1777849.7467149,6580520.42288851
0,36,1,0,1,4,6,1746346.64621478,5927942.22699854
0,18,4,0,2,6,12,1827174.48993868,5690606.62794077
0,15,6,0,2,7,15,2229149.72826898,9232800.67071429
0,19,2,2,1,1,6,1156102.91844247,6192417.39277876
1,15,6,0,1,7,14,1986235.05181145,7822514.22847111
1,34,0,1,2,1,4,1353951.39143311,3233289.1140726
1,16,3,2,0,5,10,1846619.0095724,6416073.46062054
0,32,0,0,1,3,4,1121151.17095975,4557984.2176369
0,29,4,2,1,4,11,1942951.67156146,6946431.53448073
1,19,2,2,2,6,12,2123270.89985199,5280272.26275274
0,15,5,0,1,1,7,1752699.88794975,5574418.48041125
1,21,0,1,2,3,6,2055497.80693739,4115840.0379222
0,34,2,0,2,4,8,2016296.59130735,3085799.71665904
0,36,5,0,0,0,5,1422436.11819645,7484818.92179681
0,27,0,1,0,6,7,1129772.15191872,3607172.31890236
0,16,3,1,2,6,12,1779619.29025952,4145951.76920579
0,16,3,3,1,1,8,1608051.88713266,4422927.39206337
0,36,2,2,1,3,8,1732103.95095518,5326900.17359407
0,28,3,3,0,3,9,1801076.93870063,5271768.22148941
0,40,2,3,2,1,8,2092465.6927129,4220523.69190909
1,24,5,3,0,5,13,3143036.67509128,7834401.7053037
1,18,2,1,2,7,12,2120031.99795092,8074053.76277972
1,34,3,0,2,6,11,2195754.88145718,5394601.57368918
0,37,0,2,0,5,7,1733805.675335,2969636.76679548
1,34,4,1,0,6,11,1535773.43570045,4630668.03128245
0,21,6,3,2,3,14,2192937.16781816,4339477.49776184
1,40,6,3,1,2,12,1821711.91222984,6414532.18298849
1,24,2,0,1,2,5,1490907.74170028,3412609.10095448
0,39,3,0,2,1,6,1613005.22247843,5844297.20409563
1,26,2,0,0,3,5,1555815.38568341,5166493.34076991
1,32,3,0,2,3,8,2268931.40705738,7219012.03924004
0,10,3,0,1,3,7,1581180.02982381,9067031.98422938
0,37,6,2,0,0,8,1975235.91873469,5388960.51105542
0,21,4,1,2,7,14,2158945.2261087,4916351.71992553
0,15,5,2,2,4,13,2094405.77138522,9529430.73447679
1,26,1,3,1,2,7,1758434.60278798,5452838.45068821
0,15,4,3,2,7,16,2638485.1789632,5791381.44813998
0,37,5,3,0,1,9,2129891.64505018,3949215.27270513
0,16,1,1,2,4,8,1469812.45853907,1974376.54769087
0,32,4,1,1,3,9,2131111.37134393,4594894.42157345
0,30,4,1,0,4,9,2003182.71377883,5989344.38419669
0,15,0,2,2,1,5,1654216.02031307,4351235.51833313
0,29,4,1,0,6,11,2134514.49666966,6090874.80434591
0,38,6,3,1,3,13,2585362.5462056,6261149.89729371
1,15,2,0,0,5,7,2059451.90843338,2703751.70322277
0,19,2,1,1,1,5,1451445.40544794,5535909.34917724
1,10,1,0,2,2,5,1369256.20331972,6007164.22170108
1,33,5,0,1,7,13,2047698.62443084,6381902.96397117
0,27,2,2,2,7,13,2353745.08300116,6231939.21291996
0,23,2,3,2,0,7,1537536.44326488,3804605.06348043
0,29,2,1,2,3,8,2004758.36020849,5114558.84303274
0,18,0,0,2,0,2,1882124.65761731,3874609.70498497
0,21,5,1,1,3,10,2107180.32701369,4320478.33222788
0,16,2,3,2,1,8,1541161.51046537,3657004.09912019
0,13,2,3,2,7,14,2976977.2806056,6747899.87069334
0,19,6,0,0,0,6,1776613.38759846,6021324.21519437
0,11,5,1,0,4,10,1984451.35601381,4243515.61984481
0,38,4,1,1,1,7,1765592.34441343,6840354.87660642
0,17,3,3,0,3,9,2143289.05243566,5209571.49887846
0,37,3,2,0,5,10,1677122.5866146,8431131.94675161
0,40,1,1,2,5,9,1759946.07678632,6735660.08519408
1,27,1,1,2,2,6,1900838.45700655,3095004.28813747
1,13,5,1,2,2,10,1676325.4358379,1672904.74051978
0,35,4,0,1,1,6,1422115.36862589,4552567.10682373
0,16,3,3,2,7,15,1880161.88965351,5753097.8996897
0,25,5,3,1,7,16,2650228.06008417,8704312.81647654
1,29,0,1,0,0,1,825288.168441279,5147660.00032301
1,19,1,2,1,1,5,1282848.27798971,7864607.17905876
0,25,4,1,2,6,13,2717929.59209664,5575979.99855768
0,33,0,3,1,1,5,1333898.39641448,3292237.98557067
1,22,5,1,0,0,6,1678961.39532494,4344252.86178785
0,25,2,3,1,3,9,2206507.59811634,5988391.41034818
1,34,3,0,0,4,7,1958857.98680652,4296538.27041836
0,38,4,1,1,1,7,1755358.12773554,3963552.30194841
0,13,1,3,2,4,10,2267692.95967286,7603006.5716382
0,20,5,3,0,1,9,1384317.06518768,6218711.32333222
0,40,0,1,0,4,5,1774493.17654994,3264034.03921582
1,13,5,3,0,6,14,2563242.30021365,6132614.92976037
1,11,5,1,1,4,11,2004925.11595708,7094998.37329079
0,19,2,3,1,7,13,2162180.67221713,4617854.40738621
0,22,0,0,1,7,8,1051887.84997559,3463377.07428068
1,35,5,0,0,4,9,1924345.78583477,6396174.45397533
1,33,5,1,2,5,13,2433575.01203438,8138585.98591403
0,29,5,0,2,0,7,1582858.05394878,9517743.6112724
1,11,0,3,2,6,11,2618895.9480541,8855564.07031021
0,22,1,1,1,2,5,1785243.19361373,3811206.25756741
1,26,6,1,2,6,15,2878804.56237131,9200906.89278794
1,24,0,0,1,5,6,1480754.4814514,4987424.91350813
1,12,1,2,2,1,6,1848582.35805835,6254143.08201903
0,33,4,0,0,4,8,1924624.07993632,3993335.87196812
0,32,4,3,2,1,10,1545085.6545382,7459941.84333994
0,35,4,0,0,7,11,2282854.63793722,6195254.62432127
0,21,5,1,1,2,9,1825618.68575188,4876113.06809904
0,25,2,2,1,5,10,2147197.62567384,7449609.51043129
1,14,5,2,2,1,10,1640232.66563943,4705251.58769769
1,16,6,3,0,3,12,2369843.836034,5786378.66647061
0,17,2,3,0,0,5,1270614.54418458,3740151.21628696
0,17,5,2,0,7,14,1760422.4414444,4887145.86260803
1,25,4,1,0,2,7,1910885.38186333,5854059.15748959
1,37,1,1,2,2,6,1854311.97554554,4536721.5019138
0,32,6,1,1,7,15,2604740.38036733,10053511.7707501
0,35,5,1,1,2,9,1613742.38846405,6135059.72567384
1,33,5,0,0,3,8,1476712.56876678,6116537.51203739
1,25,4,1,2,4,11,1650519.24971128,7819364.11299513
1,33,4,3,2,4,13,3119267.03717059,3563144.63635625
1,33,6,1,1,6,14,2377911.24969804,8728018.330029
0,33,4,1,1,2,8,1604098.81981263,4117401.34983837
0,14,0,0,2,6,8,1462993.11828838,6887085.0791366
1,23,2,0,2,1,5,1477448.68245665,6671614.4046377
0,22,2,3,2,4,11,1905735.68749531,3334976.43243077
1,15,1,3,1,4,9,1236289.00860432,4962236.73366942
0,36,4,0,1,3,8,2108674.77910407,6800816.54961917
1,39,1,2,0,1,4,1675811.28796411,5221854.93153438
0,40,3,3,1,1,8,1832847.14737631,6138656.49553318
1,12,4,2,1,1,8,1874453.30946603,4998249.04290412
1,18,4,1,0,3,8,1727624.60037288,6017982.48914751
0,10,0,3,2,5,10,2269359.82413457,7733048.15713766
1,36,2,3,2,0,7,1484354.66692599,5683051.65046913
1,39,0,2,0,0,2,1229655.8943194,3878498.93451407
0,32,6,1,0,5,12,1870797.47937621,4656166.5190404
1,30,0,3,0,5,8,1564233.37036529,5485448.79716154
0,27,1,3,2,4,10,1825162.84276798,8018688.60568441
0,28,2,1,0,0,3,1279949.12905666,5808224.02222265
0,19,4,3,1,4,12,1780844.24746679,8154313.63674242
1,39,0,2,2,7,11,1952215.2883149,5899347.04977662
0,32,5,3,2,2,12,2205649.60559775,10022690.1618953
1,21,5,1,2,7,15,2771644.97911968,8067653.44299533
1,39,2,1,1,4,8,1514552.38602627,5929174.48929049
0,40,5,3,0,0,8,1959957.74208529,5919107.06572159
1,20,6,1,2,1,10,2263267.96185329,3025888.16466918
0,20,6,3,2,6,17,2502062.72000072,9157260.59907486
1,27,1,1,1,7,10,1400257.95034348,5124647.85292268
1,28,5,0,2,0,7,1825351.89706764,8207256.33814064
1,15,2,3,0,1,6,1887858.91760722,6528172.84098336
0,14,4,1,0,0,5,976840.507037475,6290808.41916212
0,28,6,0,2,0,8,1423799.26369327,5754567.39426376
1,33,1,1,2,4,8,1821934.79842136,2205379.29586397
1,31,4,3,0,6,13,2234741.6872595,9487464.06702355
1,24,1,1,1,0,3,1439190.24888212,911173.628256804
1,18,0,1,1,4,6,1902406.54139456,4296070.81572366
1,12,5,0,0,3,8,1748350.20215511,2725379.73499068
1,19,4,1,0,7,12,2138894.17594267,8355065.17594992
0,37,5,1,0,7,13,2384371.56941225,8117216.3781183
1,40,6,1,0,6,13,2298378.7434406,6754296.11275229
0,38,6,2,2,7,17,2689117.55971933,8990663.0268531
1,25,5,2,2,2,11,2074222.12087901,4819416.30676859
1,35,1,1,0,0,2,1584638.56484159,3010932.68477462
1,22,1,2,2,5,10,2083839.71582452,7968411.56681698
0,20,3,2,2,7,14,1682220.26443599,7653766.82398274
1,20,5,2,2,4,13,1755294.56822617,5614367.43840405
1,31,4,1,2,1,8,1439969.51096476,5713678.62244924
0,19,1,3,2,2,8,1609491.22152746,1609491.22152746
1,18,6,0,1,4,11,2425848.66984258,2425848.66984258
0,25,5,3,0,6,14,2556217.13634897,10618697.3546365
0,20,2,1,0,2,5,1259779.87030777,1978964.05480867
0,21,4,0,1,6,11,1782018.09238079,3218017.85432946
0,25,1,1,1,1,4,1743620.6981846,4023781.64076795
0,22,6,1,0,7,14,2141978.80778825,8321177.71995387
0,36,1,0,2,4,7,1289006.38746599,9186554.018719
0,23,2,3,0,2,7,2118279.89334362,5353876.02468435
0,34,3,3,0,6,12,3049403.57786394,9647135.13929908
0,19,4,3,1,6,14,2665380.67430116,6519681.21875304
0,33,3,3,2,5,13,1970714.16467327,8702542.25864021
0,29,4,2,0,7,13,2232637.47268259,6011020.93427069
0,30,2,1,0,5,8,1121575.43540459,10471852.3510611
0,25,5,3,1,4,13,2349746.97990233,7592212.11369072
1,40,2,1,0,3,6,1036053.73432689,5055771.53816178
1,38,3,3,2,3,11,1837466.43098838,3916846.49476053
0,39,3,2,2,6,13,2073791.42123235,7727147.38102286
0,15,3,1,2,7,13,2229931.55343868,4102955.4614628
0,18,0,3,2,5,10,1838482.12631889,6303001.55923487
0,23,6,3,0,4,13,2779439.64738507,9544887.30011174
1,14,6,2,2,6,16,3052847.87145204,6117268.88477235
0,17,1,2,2,2,7,2006027.82550616,6821948.09667177
0,24,5,1,2,1,9,2102511.90998249,4312329.66465341
0,13,6,0,1,1,8,1729311.1676449,6016889.5377632
0,12,1,3,2,1,7,1487107.73811362,5977749.74423002
0,15,6,2,1,5,14,2528130.97107855,8664375.75314692
0,37,0,2,2,0,4,1310699.52771155,3328661.41273605
1,11,0,0,0,7,7,1284879.17903254,4617549.85446866
0,21,0,1,0,5,6,1768061.88429048,6109092.72519249
1,35,1,1,0,0,2,1402627.34454311,6797084.84046412
0,17,0,0,1,6,7,2113416.56193271,5665881.81916776
0,11,2,0,2,2,6,1414052.51822972,2206857.19038341
0,40,1,0,2,7,10,2060145.77176182,8330716.13020672
1,10,5,3,1,5,14,2477505.2034809,8660299.10587298
0,28,4,0,2,4,10,1863312.86762162,5919970.02994797
1,14,5,3,1,0,9,1257942.68868767,5565200.90897754
0,34,1,2,2,6,11,2139836.73100861,7166003.50988751
0,20,0,3,1,3,7,1404685.73802317,7108785.70194441
0,22,2,2,2,7,13,1983626.83708483,6898153.49233331
0,35,3,3,2,0,8,2427906.10498863,5216540.7110039
0,20,5,1,2,2,10,1271515.37028695,6587447.24091398
0,10,2,1,0,1,4,1401242.09620937,1625564.14442534
0,15,4,2,1,1,8,1889974.60687673,6242835.388297
0,33,0,0,0,0,0,908132.991177801,2840399.51984477
0,10,3,1,1,1,6,1772633.96068409,4955478.74525283
0,18,4,2,2,4,12,2648893.47345469,7054272.18916367
0,34,4,1,0,1,6,1849936.58274326,4721755.07159088
0,28,2,2,2,1,7,2129792.21706778,7195375.65286476
0,18,4,2,0,3,9,2301473.56847154,6428078.77395545
0,12,5,1,1,1,8,1836294.23459017,2634770.76221808
1,10,5,0,2,3,10,1510504.31219179,5526000.44055982
1,30,2,2,0,1,5,1712924.77240826,4915714.03511902
0,20,0,3,2,0,5,1585818.80090883,3882264.43129929
0,22,2,0,2,5,9,1808015.96545944,4360361.12746169
0,25,5,1,2,3,11,1953768.54301125,4849841.33365216
0,34,1,1,2,7,11,2133116.33172806,8542417.05938565
0,33,2,0,0,6,8,1880080.61725529,6108218.76507041
1,16,6,3,2,0,11,2209662.1727297,5370425.50894805
0,28,4,3,1,1,9,1899345.9141574,4524813.97027071
0,20,1,3,2,5,11,2312926.55952342,5486158.28970152
1,37,0,3,1,0,4,1416004.49919222,1314808.91567302
0,22,5,1,1,2,9,1773138.92168447,4481081.80277748
0,20,1,0,2,5,8,1800014.35321668,5339344.57430714
0,24,3,0,0,5,8,2203124.5212064,6862353.79926367
1,34,1,0,0,6,7,1288798.56330927,7592948.01639119
0,16,4,3,1,5,13,2103823.67600501,5885797.77699038
1,32,1,1,2,4,8,1429734.47283828,2694872.41665272
0,33,5,3,2,7,17,1946374.48129692,10936687.1715478
0,13,5,1,2,7,15,2283788.12549307,10732313.4286578
0,11,6,1,2,5,14,2833623.32075738,7631788.31834794
0,29,4,0,0,0,4,1241211.61855777,5581567.45012616
1,30,6,3,2,3,14,2265811.63771204,7073887.69768853
1,33,6,1,0,3,10,2077614.52094414,6561022.10133587
0,10,6,1,2,1,10,1986236.71462888,9385252.34178382
0,25,4,2,0,7,13,2020707.71053199,2124017.69060334
0,36,3,0,2,3,8,1913913.20228717,5693981.78925549
0,28,1,2,2,0,5,1956033.51640447,4294621.86343228
0,23,4,2,2,6,14,2281241.27369042,8126940.57810766
1,40,6,1,0,2,9,2001775.14167187,6618452.88060927
1,28,5,3,1,0,9,2295715.80598533,7224937.13024534
1,30,0,0,2,6,8,1862066.35639392,5514434.79091534
0,30,2,2,1,3,8,1987058.16410638,3489483.457887
0,19,4,1,0,2,7,1856829.95609874,5092611.72819802
0,39,3,3,2,4,12,1758143.52071789,6236092.30254618
1,40,2,2,1,6,11,1982430.0570927,6257952.04062113
1,30,3,0,1,5,9,1582400.15277378,3892996.75641859
0,15,4,2,0,6,12,1935641.25736288,7612833.20249717
0,39,6,0,1,6,13,2027943.81414785,3287203.70971484
1,37,0,3,2,4,9,1810250.11082879,3082639.63731581
0,22,6,0,2,6,14,2118248.25559923,5970988.0404134
0,13,0,1,1,5,7,1455680.94494587,3979534.09244272
0,32,3,0,2,3,8,1738590.5961308,5572528.16043153
0,17,3,0,1,2,6,1268131.11815562,2980733.6490219
0,19,1,0,1,6,8,2073852.48198928,4588307.1788679
0,36,5,2,1,1,9,1269704.24714168,6108659.86602977
1,24,2,1,0,0,3,1218748.8943952,5456222.55578726
1,30,2,3,0,6,11,2128138.80761481,4747611.32503118
1,15,4,3,0,1,8,1757120.43128662,5456271.95594073
0,37,4,2,1,4,11,1931524.6893699,5460953.0947585
1,36,6,2,2,3,13,1642720.16945101,5824059.27312076
0,13,1,0,2,0,3,1487745.78978866,3748608.85367833
1,16,0,1,0,1,2,1302064.91969674,2748866.91183764
0,10,0,3,2,1,6,1240006.57272832,4058277.6953688
0,31,3,1,1,0,5,1586894.56350763,1523638.11011988
1,18,2,3,1,6,12,2181679.64073676,7873526.88162309
0,20,1,0,0,6,7,1702859.4926525,5871052.72480843
0,29,0,0,2,4,6,1569166.95151384,3613968.02183425
0,10,3,3,2,0,8,1997128.3726368,5402888.62700626
1,36,0,0,0,1,1,1155591.33240385,4626670.7583229
0,40,4,1,2,4,11,2374567.79562069,4707741.82399024
1,10,4,1,1,6,12,1434131.00937636,6374667.52824269
0,26,6,0,0,5,11,2265938.49233288,7430916.72965341
1,34,0,0,2,6,8,1760830.08135728,6915501.12323768
0,27,4,2,2,1,9,2010518.87622651,6612123.37513137
0,12,5,1,0,6,12,2422944.80232633,11324926.9634948
1,11,6,0,0,4,10,1978173.79458083,4373136.15482937
0,32,4,3,1,2,10,2179884.10439374,2043811.21992651
1,29,0,0,1,4,5,1418449.24664986,5607968.37784983
1,13,4,3,1,1,9,2065718.1196672,2330637.90631729
0,15,5,1,0,4,10,2210455.65029617,4587335.54574924
0,16,5,3,0,3,11,2265662.62204281,7041014.81747896
0,40,4,2,2,5,13,2836276.23382831,5120294.84951669
0,13,0,3,2,6,11,2239410.23853036,4847372.66436556
0,22,6,2,1,5,14,2014381.24355407,5885232.18564707
1,13,2,2,0,6,10,1977076.03303117,4583845.75106187
1,18,1,0,1,6,8,1648658.11379358,4491588.92587408
0,18,3,3,2,1,9,1970005.51443689,2666069.26844996
0,29,5,2,0,3,10,2131665.48824333,5721428.46515641
0,23,0,1,0,2,3,1299871.54120447,5611734.86114197
1,36,1,0,2,6,9,1912491.44267744,6742533.38630217
0,27,3,2,1,7,13,2683049.97032441,10997660.6355258
1,25,2,2,2,6,12,2199021.01307242,7121975.75643665
0,27,0,0,1,5,6,2144995.41799831,4792701.30872503
0,10,5,3,0,4,12,2072210.84678474,8541783.67314253
1,32,1,3,1,7,12,1946400.04466779,6891200.0907281
0,31,2,1,1,2,6,1818173.71500724,3590878.569971
0,21,5,3,2,6,16,2237954.87939731,5701097.73237454
0,33,0,0,1,6,7,1432348.85285115,5396726.73039252
